id,region,club_name,club_intro,club_info,category_name,club_main_category_id
544,대전,문화놀이터,문화·예술을(를) 좋아하는 사람들이 모인 문화놀이터에 오신 것을 환영합니다.,문화놀이터 모임은 문화·예술에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,문화·예술,2
545,세종,책 수다,책 수다는 성장·자기개발 관련 다양한 활동을 함께하는 모임입니다.,성장·자기개발을(를) 좋아하는 사람들과 함께하는 책 수다 모임입니다.,성장·자기개발,6
546,대전,사슴크루,문화·예술을(를) 좋아하는 사람들이 모인 사슴크루에 오신 것을 환영합니다.,사슴크루 모임은 문화·예술에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,문화·예술,2
547,울산,꼬북 GoBook,꼬북 GoBook는 성장·자기개발에 관심이 많은 분들을 위한 모임입니다.,성장·자기개발을(를) 좋아하는 사람들과 함께하는 꼬북 GoBook 모임입니다.,성장·자기개발,6
548,전라,장독대,성장·자기개발을(를) 좋아하는 사람들이 모인 장독대에 오신 것을 환영합니다.,장독대 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,성장·자기개발,6
549,경북,둥근지구,둥근지구는 취미 관련 다양한 활동을 함께하는 모임입니다.,둥근지구 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,취미,1
550,울산,무무,무무는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,문화·예술 관련 정보를 교환하고 함께 성장하는 무무 모임입니다.,문화·예술,2
551,경남,인사이트,인사이트는 성장·자기개발을(를) 함께 즐기고 배우는 모임입니다.,성장·자기개발을(를) 좋아하는 사람들과 함께하는 인사이트 모임입니다.,성장·자기개발,6
552,경남,청주모노,청주모노는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,문화·예술을(를) 좋아하는 사람들과 함께하는 청주모노 모임입니다.,문화·예술,2
553,충청,어쿠스틱선율,어쿠스틱선율는 취미에 관심이 많은 분들을 위한 모임입니다.,취미 관련 정보를 교환하고 함께 성장하는 어쿠스틱선율 모임입니다.,취미,1
554,경북,경제 읽기,경제 읽기는 재테크 관련 다양한 활동을 함께하는 모임입니다.,재테크 관련 정보를 교환하고 함께 성장하는 경제 읽기 모임입니다.,재테크,9
555,제주,상트르,"이 모임, 상트르는 스터디에 흥미를 가진 분들이 모이는 곳입니다.",상트르 모임에서는 스터디에 관한 다양한 주제로 활동을 합니다.,스터디,11
556,대구,분독모,성장·자기개발을(를) 좋아하는 사람들이 모인 분독모에 오신 것을 환영합니다.,성장·자기개발을(를) 좋아하는 사람들과 함께하는 분독모 모임입니다.,성장·자기개발,6
557,경북,HUNTERS,"이 모임, HUNTERS는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",운동·액티비티을(를) 좋아하는 사람들과 함께하는 HUNTERS 모임입니다.,운동·액티비티,3
558,경북,모프힐,"이 모임, 모프힐는 취미에 흥미를 가진 분들이 모이는 곳입니다.",모프힐 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,취미,1
559,제주,헝그리 볼링클럽,"이 모임, 헝그리 볼링클럽는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",운동·액티비티 관련 정보를 교환하고 함께 성장하는 헝그리 볼링클럽 모임입니다.,운동·액티비티,3
560,경남,사물놀이,문화·예술을(를) 좋아하는 사람들이 모인 사물놀이에 오신 것을 환영합니다.,사물놀이 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,문화·예술,2
561,세종,댄씨스타,댄씨스타는 취미을(를) 함께 즐기고 배우는 모임입니다.,댄씨스타 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,취미,1
562,경기,퇴근하고 책 한잔,퇴근하고 책 한잔는 동네·또래을(를) 함께 즐기고 배우는 모임입니다.,퇴근하고 책 한잔 모임에서는 동네·또래에 관한 다양한 주제로 활동을 합니다.,동네·또래,7
563,대구,나를 위한 기록,취미을(를) 좋아하는 사람들이 모인 나를 위한 기록에 오신 것을 환영합니다.,나를 위한 기록 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,취미,1
564,부산,S.T,S.T는 성장·자기개발을(를) 함께 즐기고 배우는 모임입니다.,S.T 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,성장·자기개발,6
565,경남,인생 영화 다시보기,인생 영화 다시보기는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,인생 영화 다시보기 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,문화·예술,2
566,경기,나른한 오후,나른한 오후는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,나른한 오후 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,문화·예술,2
567,대전,유혹하는 글쓰기,유혹하는 글쓰기는 성장·자기개발을(를) 함께 즐기고 배우는 모임입니다.,유혹하는 글쓰기 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,성장·자기개발,6
568,광주,아름다운 동행,"이 모임, 아름다운 동행는 여행·동행에 흥미를 가진 분들이 모이는 곳입니다.",아름다운 동행 모임은 여행·동행에 대한 열정을 가진 사람들이 모이는 곳입니다.,여행·동행,5
569,전라,기타홀릭,기타홀릭는 취미 관련 다양한 활동을 함께하는 모임입니다.,취미 관련 정보를 교환하고 함께 성장하는 기타홀릭 모임입니다.,취미,1
570,인천,쿠킹 포레스트,"이 모임, 쿠킹 포레스트는 푸드·드링크에 흥미를 가진 분들이 모이는 곳입니다.",쿠킹 포레스트 모임은 푸드·드링크에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,푸드·드링크,4
571,제주,댄스 크루 KID,댄스 크루 KID는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,문화·예술 관련 정보를 교환하고 함께 성장하는 댄스 크루 KID 모임입니다.,문화·예술,2
572,경남,길 잃은 독서러들,"이 모임, 길 잃은 독서러들는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",길 잃은 독서러들 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,성장·자기개발,6
573,인천,뭉쳐야 본다,뭉쳐야 본다는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,뭉쳐야 본다 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,문화·예술,2
574,경기,반딧불,반딧불는 여행·동행 관련 다양한 활동을 함께하는 모임입니다.,반딧불 모임은 여행·동행에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,여행·동행,5
575,울산,마이 꾸띠르,마이 꾸띠르는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,문화·예술을(를) 좋아하는 사람들과 함께하는 마이 꾸띠르 모임입니다.,문화·예술,2
576,경기,그림 pann,그림 pann는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,문화·예술을(를) 좋아하는 사람들과 함께하는 그림 pann 모임입니다.,문화·예술,2
577,서울,책과 영화,"이 모임, 책과 영화는 문화·예술에 흥미를 가진 분들이 모이는 곳입니다.",책과 영화 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,문화·예술,2
578,전라,우다다,우다다는 여행·동행 관련 다양한 활동을 함께하는 모임입니다.,우다다 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,여행·동행,5
579,인천,공감,성장·자기개발을(를) 좋아하는 사람들이 모인 공감에 오신 것을 환영합니다.,공감 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,성장·자기개발,6
580,세종,ThinkGround,"이 모임, ThinkGround는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",성장·자기개발 관련 정보를 교환하고 함께 성장하는 ThinkGround 모임입니다.,성장·자기개발,6
581,부산,컬쳐라이프 시즌3,컬쳐라이프 시즌3는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,컬쳐라이프 시즌3 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,문화·예술,2
582,울산,T.R crew,T.R crew는 연애·소개팅 관련 다양한 활동을 함께하는 모임입니다.,T.R crew 모임은 연애·소개팅에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,연애·소개팅,8
583,인천,다독다독,"이 모임, 다독다독는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",다독다독 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,성장·자기개발,6
584,부산,트래쉬박스,트래쉬박스는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,문화·예술을(를) 좋아하는 사람들과 함께하는 트래쉬박스 모임입니다.,문화·예술,2
585,부산,ZAMZAM,"이 모임, ZAMZAM는 취미에 흥미를 가진 분들이 모이는 곳입니다.",ZAMZAM 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,취미,1
586,인천,사진공방,여행·동행을(를) 좋아하는 사람들이 모인 사진공방에 오신 것을 환영합니다.,사진공방 모임은 여행·동행에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,여행·동행,5
587,충청,심플한 독서모임,성장·자기개발을(를) 좋아하는 사람들이 모인 심플한 독서모임에 오신 것을 환영합니다.,심플한 독서모임 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,성장·자기개발,6
588,세종,이웃사촌,"이 모임, 이웃사촌는 동네·또래에 흥미를 가진 분들이 모이는 곳입니다.",이웃사촌 모임에서는 동네·또래에 관한 다양한 주제로 활동을 합니다.,동네·또래,7
589,전라,즐산행,동네·또래을(를) 좋아하는 사람들이 모인 즐산행에 오신 것을 환영합니다.,동네·또래을(를) 좋아하는 사람들과 함께하는 즐산행 모임입니다.,동네·또래,7
590,경북,LMO,스터디을(를) 좋아하는 사람들이 모인 LMO에 오신 것을 환영합니다.,스터디을(를) 좋아하는 사람들과 함께하는 LMO 모임입니다.,스터디,11
591,인천,삼십칠도씨,삼십칠도씨는 연애·소개팅에 관심이 많은 분들을 위한 모임입니다.,삼십칠도씨 모임은 연애·소개팅에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,연애·소개팅,8
592,인천,어바웃타임,문화·예술을(를) 좋아하는 사람들이 모인 어바웃타임에 오신 것을 환영합니다.,어바웃타임 모임에서는 문화·예술에 관한 다양한 주제로 활동을 합니다.,문화·예술,2
593,세종,탁돌이와 탁순이,탁돌이와 탁순이는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,탁돌이와 탁순이 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,운동·액티비티,3
594,광주,Thinking space-k,성장·자기개발을(를) 좋아하는 사람들이 모인 Thinking space-k에 오신 것을 환영합니다.,Thinking space-k 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,성장·자기개발,6
595,인천,힐링을 나누다,힐링을 나누다는 여행·동행을(를) 함께 즐기고 배우는 모임입니다.,힐링을 나누다 모임은 여행·동행에 대한 열정을 가진 사람들이 모이는 곳입니다.,여행·동행,5
596,부산,북라벨,북라벨는 성장·자기개발을(를) 함께 즐기고 배우는 모임입니다.,성장·자기개발 관련 정보를 교환하고 함께 성장하는 북라벨 모임입니다.,성장·자기개발,6
597,제주,DADA,DADA는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,DADA 모임은 문화·예술에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,문화·예술,2
598,광주,ViewFinder,"이 모임, ViewFinder는 여행·동행에 흥미를 가진 분들이 모이는 곳입니다.",ViewFinder 모임은 여행·동행에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,여행·동행,5
599,제주,심호흡 :),심호흡 :)는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,심호흡 :) 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,문화·예술,2
600,광주,배드민턴 홀릭 배.홀,배드민턴 홀릭 배.홀는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,운동·액티비티 관련 정보를 교환하고 함께 성장하는 배드민턴 홀릭 배.홀 모임입니다.,운동·액티비티,3
601,경남,책시,책시는 성장·자기개발에 관심이 많은 분들을 위한 모임입니다.,책시 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,성장·자기개발,6
602,전라,TaRa-타라,"이 모임, TaRa-타라는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",운동·액티비티 관련 정보를 교환하고 함께 성장하는 TaRa-타라 모임입니다.,운동·액티비티,3
603,부산,마음을 잇다,마음을 잇다는 스터디을(를) 함께 즐기고 배우는 모임입니다.,스터디 관련 정보를 교환하고 함께 성장하는 마음을 잇다 모임입니다.,스터디,11
604,세종,책多봄,책多봄는 성장·자기개발을(를) 함께 즐기고 배우는 모임입니다.,책多봄 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,성장·자기개발,6
605,경남,drawing day,문화·예술을(를) 좋아하는 사람들이 모인 drawing day에 오신 것을 환영합니다.,문화·예술을(를) 좋아하는 사람들과 함께하는 drawing day 모임입니다.,문화·예술,2
606,경북,비앙에트르,동네·또래을(를) 좋아하는 사람들이 모인 비앙에트르에 오신 것을 환영합니다.,비앙에트르 모임에서는 동네·또래에 관한 다양한 주제로 활동을 합니다.,동네·또래,7
607,대전,NeoN,NeoN는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,NeoN 모임은 문화·예술에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,문화·예술,2
608,인천,오독오독,오독오독는 성장·자기개발 관련 다양한 활동을 함께하는 모임입니다.,성장·자기개발을(를) 좋아하는 사람들과 함께하는 오독오독 모임입니다.,성장·자기개발,6
609,경북,캠핑로그,여행·동행을(를) 좋아하는 사람들이 모인 캠핑로그에 오신 것을 환영합니다.,캠핑로그 모임은 여행·동행에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,여행·동행,5
610,대전,Let's be Vegan,Let's be Vegan는 푸드·드링크에 관심이 많은 분들을 위한 모임입니다.,Let's be Vegan 모임은 푸드·드링크에 대한 열정을 가진 사람들이 모이는 곳입니다.,푸드·드링크,4
611,경남,인문학카페,인문학카페는 성장·자기개발에 관심이 많은 분들을 위한 모임입니다.,인문학카페 모임은 성장·자기개발에 대한 열정을 가진 사람들이 모이는 곳입니다.,성장·자기개발,6
612,대구,지음,지음는 성장·자기개발에 관심이 많은 분들을 위한 모임입니다.,지음 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,성장·자기개발,6
613,제주,이야기가 있는 핸드메이드,이야기가 있는 핸드메이드는 취미에 관심이 많은 분들을 위한 모임입니다.,이야기가 있는 핸드메이드 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,취미,1
614,인천,BIG PICTURE,취미을(를) 좋아하는 사람들이 모인 BIG PICTURE에 오신 것을 환영합니다.,BIG PICTURE 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,취미,1
615,세종,JR 러닝크루,운동·액티비티을(를) 좋아하는 사람들이 모인 JR 러닝크루에 오신 것을 환영합니다.,JR 러닝크루 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,운동·액티비티,3
616,경북,팀 저스트,운동·액티비티을(를) 좋아하는 사람들이 모인 팀 저스트에 오신 것을 환영합니다.,운동·액티비티을(를) 좋아하는 사람들과 함께하는 팀 저스트 모임입니다.,운동·액티비티,3
617,울산,공간 나.라,"이 모임, 공간 나.라는 문화·예술에 흥미를 가진 분들이 모이는 곳입니다.",공간 나.라 모임은 문화·예술에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,문화·예술,2
618,울산,1919,1919는 성장·자기개발 관련 다양한 활동을 함께하는 모임입니다.,성장·자기개발을(를) 좋아하는 사람들과 함께하는 1919 모임입니다.,성장·자기개발,6
619,전라,직장인 작가 시점,직장인 작가 시점는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,문화·예술을(를) 좋아하는 사람들과 함께하는 직장인 작가 시점 모임입니다.,문화·예술,2
620,충청,욜로독,욜로독는 여행·동행을(를) 함께 즐기고 배우는 모임입니다.,욜로독 모임에서는 여행·동행에 관한 다양한 주제로 활동을 합니다.,여행·동행,5
621,제주,송도동 독서맛집,"이 모임, 송도동 독서맛집는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",송도동 독서맛집 모임에서는 성장·자기개발에 관한 다양한 주제로 활동을 합니다.,성장·자기개발,6
622,대전,쉼표하나,"이 모임, 쉼표하나는 취미에 흥미를 가진 분들이 모이는 곳입니다.",쉼표하나 모임에서는 취미에 관한 다양한 주제로 활동을 합니다.,취미,1
623,경북,GoodShot,"이 모임, GoodShot는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",운동·액티비티 관련 정보를 교환하고 함께 성장하는 GoodShot 모임입니다.,운동·액티비티,3
624,울산,책과 만나는 시간,책과 만나는 시간는 성장·자기개발 관련 다양한 활동을 함께하는 모임입니다.,성장·자기개발 관련 정보를 교환하고 함께 성장하는 책과 만나는 시간 모임입니다.,성장·자기개발,6
625,경북,늘 솔길 봉사단,여행·동행을(를) 좋아하는 사람들이 모인 늘 솔길 봉사단에 오신 것을 환영합니다.,여행·동행을(를) 좋아하는 사람들과 함께하는 늘 솔길 봉사단 모임입니다.,여행·동행,5
626,경북,역사가 있는 전시,역사가 있는 전시는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,문화·예술을(를) 좋아하는 사람들과 함께하는 역사가 있는 전시 모임입니다.,문화·예술,2
627,충청,남산 걷기 크루,남산 걷기 크루는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,남산 걷기 크루 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,운동·액티비티,3
628,전라,시간낭비,시간낭비는 여행·동행을(를) 함께 즐기고 배우는 모임입니다.,시간낭비 모임은 여행·동행에 대한 열정을 가진 사람들이 모이는 곳입니다.,여행·동행,5
629,대구,아이 러브 우쿨렐레,"이 모임, 아이 러브 우쿨렐레는 취미에 흥미를 가진 분들이 모이는 곳입니다.",취미 관련 정보를 교환하고 함께 성장하는 아이 러브 우쿨렐레 모임입니다.,취미,1
630,제주,그림에 취하다 취.화.선,"이 모임, 그림에 취하다 취.화.선는 문화·예술에 흥미를 가진 분들이 모이는 곳입니다.",문화·예술 관련 정보를 교환하고 함께 성장하는 그림에 취하다 취.화.선 모임입니다.,문화·예술,2
631,대전,책 속으로의 여행,책 속으로의 여행는 성장·자기개발을(를) 함께 즐기고 배우는 모임입니다.,성장·자기개발 관련 정보를 교환하고 함께 성장하는 책 속으로의 여행 모임입니다.,성장·자기개발,6
632,경기,책의 숲,"이 모임, 책의 숲는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",성장·자기개발을(를) 좋아하는 사람들과 함께하는 책의 숲 모임입니다.,성장·자기개발,6
633,경기,누림NOORIM,누림NOORIM는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,누림NOORIM 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,운동·액티비티,3
634,경기,우쿨렐레 초보잉,우쿨렐레 초보잉는 취미을(를) 함께 즐기고 배우는 모임입니다.,우쿨렐레 초보잉 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,취미,1
635,대전,스긁스긁,스긁스긁는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,스긁스긁 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,문화·예술,2
636,대구,아트 노마드,취미을(를) 좋아하는 사람들이 모인 아트 노마드에 오신 것을 환영합니다.,아트 노마드 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,취미,1
637,충청,Toptube,"이 모임, Toptube는 동네·또래에 흥미를 가진 분들이 모이는 곳입니다.",Toptube 모임은 동네·또래에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,동네·또래,7
638,광주,CATUS,CATUS는 스터디에 관심이 많은 분들을 위한 모임입니다.,CATUS 모임은 스터디에 대한 열정을 가진 사람들이 모이는 곳입니다.,스터디,11
639,대구,사계절,성장·자기개발을(를) 좋아하는 사람들이 모인 사계절에 오신 것을 환영합니다.,성장·자기개발을(를) 좋아하는 사람들과 함께하는 사계절 모임입니다.,성장·자기개발,6
640,부산,그림한장 커피한잔,그림한장 커피한잔는 푸드·드링크을(를) 함께 즐기고 배우는 모임입니다.,그림한장 커피한잔 모임에서는 푸드·드링크에 관한 다양한 주제로 활동을 합니다.,푸드·드링크,4
641,인천,8090 떠나자,"이 모임, 8090 떠나자는 여행·동행에 흥미를 가진 분들이 모이는 곳입니다.",여행·동행 관련 정보를 교환하고 함께 성장하는 8090 떠나자 모임입니다.,여행·동행,5
642,울산,글길,글길는 스터디에 관심이 많은 분들을 위한 모임입니다.,글길 모임은 스터디에 대한 열정을 가진 사람들이 모이는 곳입니다.,스터디,11
643,대전,슥삭슥삭,"이 모임, 슥삭슥삭는 취미에 흥미를 가진 분들이 모이는 곳입니다.",취미을(를) 좋아하는 사람들과 함께하는 슥삭슥삭 모임입니다.,취미,1
644,울산,NORANG,취미을(를) 좋아하는 사람들이 모인 NORANG에 오신 것을 환영합니다.,취미 관련 정보를 교환하고 함께 성장하는 NORANG 모임입니다.,취미,1
645,경북,청독모,"이 모임, 청독모는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",청독모 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,성장·자기개발,6
646,제주,소금쟁이,소금쟁이는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,소금쟁이 모임에서는 운동·액티비티에 관한 다양한 주제로 활동을 합니다.,운동·액티비티,3
647,경남,모두의 보드게임,취미을(를) 좋아하는 사람들이 모인 모두의 보드게임에 오신 것을 환영합니다.,모두의 보드게임 모임은 취미에 대한 열정을 가진 사람들이 모이는 곳입니다.,취미,1
648,세종,우리동네 음악대장,"이 모임, 우리동네 음악대장는 문화·예술에 흥미를 가진 분들이 모이는 곳입니다.",우리동네 음악대장 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,문화·예술,2
649,서울,독-소모임,성장·자기개발을(를) 좋아하는 사람들이 모인 독-소모임에 오신 것을 환영합니다.,독-소모임 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,성장·자기개발,6
650,서울,문화 플레이 리스트,문화·예술을(를) 좋아하는 사람들이 모인 문화 플레이 리스트에 오신 것을 환영합니다.,문화 플레이 리스트 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,문화·예술,2
651,경기,테초애,테초애는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,테초애 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,운동·액티비티,3
652,강원,인천왈왈,여행·동행을(를) 좋아하는 사람들이 모인 인천왈왈에 오신 것을 환영합니다.,인천왈왈 모임은 여행·동행에 대한 열정을 가진 사람들이 모이는 곳입니다.,여행·동행,5
653,경기,기타마루,기타마루는 취미을(를) 함께 즐기고 배우는 모임입니다.,취미을(를) 좋아하는 사람들과 함께하는 기타마루 모임입니다.,취미,1
654,서울,안다미로,안다미로는 푸드·드링크에 관심이 많은 분들을 위한 모임입니다.,안다미로 모임에서는 푸드·드링크에 관한 다양한 주제로 활동을 합니다.,푸드·드링크,4
655,광주,스윗 드로잉,스윗 드로잉는 취미에 관심이 많은 분들을 위한 모임입니다.,스윗 드로잉 모임은 취미에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,취미,1
656,세종,콕스 COCKS,콕스 COCKS는 운동·액티비티을(를) 함께 즐기고 배우는 모임입니다.,콕스 COCKS 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,운동·액티비티,3
657,경남,몸배다,몸배다는 운동·액티비티에 관심이 많은 분들을 위한 모임입니다.,몸배다 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,운동·액티비티,3
658,부산,위대한 유산,위대한 유산는 성장·자기개발을(를) 함께 즐기고 배우는 모임입니다.,위대한 유산 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,성장·자기개발,6
659,경남,지우개봉사단,"이 모임, 지우개봉사단는 여행·동행에 흥미를 가진 분들이 모이는 곳입니다.",여행·동행 관련 정보를 교환하고 함께 성장하는 지우개봉사단 모임입니다.,여행·동행,5
660,울산,따뜻하고 감성 가득한,"이 모임, 따뜻하고 감성 가득한는 취미에 흥미를 가진 분들이 모이는 곳입니다.",취미을(를) 좋아하는 사람들과 함께하는 따뜻하고 감성 가득한 모임입니다.,취미,1
661,전라,삶은그림,삶은그림는 문화·예술을(를) 함께 즐기고 배우는 모임입니다.,문화·예술 관련 정보를 교환하고 함께 성장하는 삶은그림 모임입니다.,문화·예술,2
662,경기,글림,스터디을(를) 좋아하는 사람들이 모인 글림에 오신 것을 환영합니다.,글림 모임에서는 스터디에 관한 다양한 주제로 활동을 합니다.,스터디,11
663,전라,산타 산악회,"이 모임, 산타 산악회는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",산타 산악회 모임은 운동·액티비티에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,운동·액티비티,3
664,광주,마션,"이 모임, 마션는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",마션 모임은 성장·자기개발에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,성장·자기개발,6
665,세종,일봉대,일봉대는 여행·동행에 관심이 많은 분들을 위한 모임입니다.,일봉대 모임은 여행·동행에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,여행·동행,5
666,서울,소소하게 친해지자 소소친,소소하게 친해지자 소소친는 연애·소개팅에 관심이 많은 분들을 위한 모임입니다.,소소하게 친해지자 소소친 모임은 연애·소개팅에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,연애·소개팅,8
667,충청,모둠 악기,모둠 악기는 문화·예술 관련 다양한 활동을 함께하는 모임입니다.,모둠 악기 모임은 문화·예술에 대한 열정을 가진 사람들이 모이는 곳입니다.,문화·예술,2
668,제주,SBBC,"이 모임, SBBC는 운동·액티비티에 흥미를 가진 분들이 모이는 곳입니다.",운동·액티비티 관련 정보를 교환하고 함께 성장하는 SBBC 모임입니다.,운동·액티비티,3
669,대구,똥손을 벚꽃_캘리,취미을(를) 좋아하는 사람들이 모인 똥손을 벚꽃_캘리에 오신 것을 환영합니다.,취미을(를) 좋아하는 사람들과 함께하는 똥손을 벚꽃_캘리 모임입니다.,취미,1
670,충청,화랑살롱,"이 모임, 화랑살롱는 동네·또래에 흥미를 가진 분들이 모이는 곳입니다.",화랑살롱 모임은 동네·또래에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,동네·또래,7
671,서울,도서관깨기,"이 모임, 도서관깨기는 성장·자기개발에 흥미를 가진 분들이 모이는 곳입니다.",성장·자기개발을(를) 좋아하는 사람들과 함께하는 도서관깨기 모임입니다.,성장·자기개발,6
672,세종,MUSE,MUSE는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,문화·예술 관련 정보를 교환하고 함께 성장하는 MUSE 모임입니다.,문화·예술,2
673,강원,일영래,일영래는 문화·예술에 관심이 많은 분들을 위한 모임입니다.,일영래 모임은 문화·예술에 관심 있는 분들을 위한 다양한 프로그램을 제공합니다.,문화·예술,2
674,서울,꿈꾸는테이블,꿈꾸는테이블는 스터디 관련 다양한 활동을 함께하는 모임입니다.,꿈꾸는테이블 모임에서는 스터디에 관한 다양한 주제로 활동을 합니다.,스터디,11
675,대구,잇츠턴 It's ton,잇츠턴 It's ton는 운동·액티비티 관련 다양한 활동을 함께하는 모임입니다.,잇츠턴 It's ton 모임은 운동·액티비티에 대한 열정을 가진 사람들이 모이는 곳입니다.,운동·액티비티,3
